year,tm,player,age,g,mp,per,ts,3par,ftr,orb,drb,trb,ast,stl,blk,tov,usg,column_s,ows,dws,ws,ws_48,column_x,obpm,dbpm,bpm,vorp,ows_48,dws_48,shot,player_id,team_mar,team_mp,team_gm,year_3par,team_ts,tm_usg,tm_ts_w_o_plyr,reb_vers,defense,val_shot,offense,mpg_int,raw_spm,min,raw_contrib,tm_sum,tm_adj,bpm_2,stderr,contrib,vorp_2,reb_vers_2,val_shot_2,offense_2,defense_2,mpg,raw_obpm,contrib_2,tm_ortg,tm_sum_2,tm_adj_2,tm_drtg,obpm_2,ostderr,ocontrib,ovorp,dbpm_2,dstderr,dcontrib,dvorp,sum_spm,min_2,mpg_2,rempg,bpm_3,contrib_3,vorp_3,vorp_gm,o_bpm,ocontrib_2,ovorp_2,ovorp_gm,d_bpm,dcontrib_2,dvorp_2,dvorp_gm,production,prod_gm,exp_bpm,truetalentbpm,exp_min,truetalentvorp,truesalary,truetimevorp,adjusted_production,worp,o_worp,d_worp,adjusted_worp,estimated_position,bbref_pos,age_on_feb_1,yrs_experience,height,weight,rounded_position,rounded_age
1980,WSB,Elvin Hayes,34,81,3183,17.2,0.492,0.008,0.285,8.4,20.0,14.1,6.1,0.9,3.1,10.2,26.1,,2.1,4.2,6.2,0.094,,-0.9,0.4,-0.5,1.2,0.031,0.063,23.4,hayesel01,-2.21,19880,82,0.031,0.504,343262,0.508,-2.09,-0.13,-0.15,0.07,1.4,-0.76,0.801,-0.61,-4.32,0.33,-0.4,2.0,-0.3,1.3,-0.8,0.2,0.3,-0.4,0.7,0.0,0.0,-1.9,1.6,-0.8,-0.3,-0.8,1.4,-0.6,0.8,0.3,1.5,0.3,0.5,-1.1,0.8,39.3,37.4,-0.4,-0.3,1.3,1.3,-0.8,-0.6,0.8,0.8,0.3,0.3,0.5,0.5,6900000.0,6900000.0,2.0,0.7,0.61,1.6,8600000.0,1.0,5500000.0,3.4,2.0,1.4,2.6,4.0,4.0,34.21,11,81,235,4,34
1980,NYK,Bill Cartwright,22,82,3150,17.9,0.608,0.0,0.466,6.6,18.6,12.6,7.0,0.7,1.7,13.2,20.6,,7.7,2.1,9.7,0.148,,1.3,-0.9,0.4,1.9,0.117,0.031,17.9,cartwbi01,-0.82,19780,82,0.031,0.539,333437,0.524,-2.01,-1.13,0.06,3.02,1.3,1.17,0.796,0.93,1.82,-0.56,0.6,2.0,0.5,2.1,-1.0,0.4,2.0,-0.4,0.7,1.6,1.3,1.3,2.3,-0.1,-2.1,1.5,1.4,1.2,2.6,-0.9,1.5,-0.7,-0.5,2.4,0.8,38.4,36.6,0.6,0.5,2.1,2.1,1.5,1.2,2.6,2.6,-0.9,-0.7,-0.5,-0.5,10700000,10700000,2.1,1.3,0.69,2.3,11500000,1.8,9400000.0,5.6,6.9,-1.3,4.9,5.0,5.0,22.51,0,85,245,5,23
1980,LAL,Kareem Abdul-Jabbar,32,82,3143,25.3,0.639,0.001,0.344,7.2,22.2,15.4,16.5,1.2,4.6,15.7,24.1,,9.5,5.3,14.8,0.227,,3.7,2.3,6.0,6.3,0.146,0.081,20.3,abdulka01,5.04,19880,82,0.031,0.57,332233,0.553,2.27,1.04,0.23,1.65,1.29,6.25,0.79,4.94,3.95,0.42,6.7,2.0,5.3,6.9,0.3,0.5,2.4,-0.4,0.7,3.5,2.7,4.0,2.2,0.5,1.1,4.0,1.4,3.1,4.5,2.7,1.5,2.1,2.4,1.3,0.8,38.3,36.5,6.7,5.3,6.9,6.9,4.0,3.1,4.5,4.5,2.7,2.1,2.4,2.4,32900000,32900000,2.9,5.0,0.73,5.0,24500000,6.3,30200000,18.5,12.1,6.4,17.0,5.0,5.0,32.8,10,86,225,5,33
1980,HOU,Moses Malone,24,82,3140,24.1,0.56,0.004,0.505,19.6,22.3,20.9,7.1,1.2,1.9,13.7,27.6,,8.9,3.0,11.9,0.183,,3.6,-0.8,2.8,3.8,0.137,0.046,23.8,malonmo01,0.18,19930,82,0.031,0.533,336856,0.526,1.01,-0.4,-0.03,0.66,1.29,2.56,0.788,2.01,-1.01,0.24,2.8,2.0,2.2,3.8,2.0,0.3,1.0,-0.2,0.7,3.8,3.0,2.9,2.6,0.2,-2.7,3.9,1.4,3.1,4.4,-1.1,1.5,-0.9,-0.6,5.0,0.8,38.3,36.5,2.8,2.2,3.8,3.8,3.9,3.1,4.4,4.4,-1.1,-0.9,-0.6,-0.6,18600000,18600000,2.2,2.5,0.73,3.3,16300000,3.5,17200000,10.2,12.0,-1.8,9.4,4.4,5.0,24.86,5,82,215,4,25
1980,LAL,Jamaal Wilkes,26,82,3111,17.6,0.563,0.013,0.172,6.8,11.2,9.2,10.8,1.9,0.5,9.7,20.8,,6.7,3.2,10.0,0.154,,2.0,-0.2,1.9,3.0,0.104,0.05,18.8,wilkeja01,5.04,19880,82,0.031,0.57,332233,0.571,-0.45,-0.26,-0.05,1.01,1.24,1.54,0.782,1.21,3.95,0.42,2.0,2.0,1.5,3.1,0.0,0.2,0.8,0.1,0.6,1.8,1.4,4.0,2.2,0.5,1.1,2.3,1.4,1.8,3.1,-0.3,1.5,-0.2,0.0,2.6,0.8,37.9,36.2,2.0,1.5,3.1,3.1,2.3,1.8,3.1,3.1,-0.3,-0.2,0.0,0.0,15400000,15400000,2.8,2.4,0.73,3.2,15700000,2.9,14400000,8.4,8.4,0.0,7.8,2.2,3.0,26.75,5,78,190,2,27
1980,NYK,Micheal Ray Richardson,24,82,3060,17.8,0.517,0.103,0.318,5.3,13.9,9.6,34.1,3.9,0.6,22.9,19.7,,2.4,3.7,6.0,0.094,,1.9,1.7,3.6,4.3,0.037,0.057,15.2,richami01,-0.82,19780,82,0.031,0.539,333437,0.542,4.86,2.3,0.34,-4.08,1.17,4.26,0.774,3.29,1.82,-0.56,3.7,2.1,2.9,4.4,1.3,0.4,-1.2,0.8,0.6,2.0,1.5,1.3,2.3,-0.1,-2.1,1.8,1.4,1.4,2.7,1.9,1.5,1.4,1.7,0.0,0.8,37.3,35.6,3.7,2.9,4.4,4.4,1.8,1.4,2.7,2.7,1.9,1.4,1.7,1.7,21500000,21500000,1.9,2.9,0.73,3.5,17400000,4.1,20200000,11.9,7.4,4.5,11.1,1.5,2.0,24.81,1,77,189,1,25
1980,CHI,Reggie Theus,22,82,3029,17.0,0.579,0.09,0.509,5.4,6.7,6.1,25.9,1.8,0.4,19.5,24.0,,5.2,1.7,6.9,0.11,,2.6,-1.1,1.5,2.7,0.083,0.027,19.3,theusre01,-2.56,19905,82,0.031,0.545,329477,0.538,1.95,-0.44,0.33,-0.88,1.13,1.75,0.761,1.33,-1.89,-0.24,1.5,2.1,1.2,2.7,0.8,0.5,1.1,0.0,0.6,3.0,2.3,-0.9,0.0,-0.2,-1.7,2.8,1.4,2.1,3.4,-1.3,1.5,-1.0,-0.7,4.0,0.8,36.9,35.2,1.5,1.2,2.7,2.7,2.8,2.1,3.4,3.4,-1.3,-1.0,-0.7,-0.7,13400000,13400000,1.5,1.5,0.73,2.6,12900000,2.5,12900000,7.2,9.2,-2.0,6.9,1.8,2.0,22.3,1,79,190,2,22
1981,UTA,Adrian Dantley,24,80,3417,24.3,0.622,0.004,0.482,6.5,10.5,8.5,16.3,1.6,0.3,12.5,28.4,,12.3,1.3,13.6,0.191,,5.7,-1.7,4.0,5.2,0.173,0.018,24.9,dantlad01,-5.92,19730,82,0.023,0.536,333343,0.507,0.97,-0.69,0.29,3.71,1.82,5.81,0.866,5.03,-1.02,-1.22,4.6,2.0,4.0,5.7,0.4,0.5,5.1,0.0,0.9,7.1,6.1,-2.1,0.9,-0.7,-3.8,6.4,1.3,5.5,7.0,-1.8,1.5,-1.5,-1.3,8.2,0.9,42.7,40.7,4.6,4.0,5.7,5.8,6.4,5.5,7.0,7.2,-1.8,-1.5,-1.3,-1.3,28100000,28700000,2.2,3.5,0.73,4.0,20000000,4.8,23600000,15.4,18.9,-3.5,12.9,2.1,3.0,24.93,4,77,208,2,25
1981,HOU,Moses Malone,25,80,3245,25.1,0.585,0.002,0.52,16.1,24.5,20.3,6.6,1.2,2.6,14.0,27.6,,9.5,4.2,13.7,0.202,,3.5,0.0,3.5,4.5,0.14,0.062,23.7,malonmo01,-0.14,19805,82,0.023,0.534,337429,0.519,-0.14,0.03,0.02,1.71,1.57,3.16,0.819,2.59,-2.83,0.53,3.7,2.0,3.0,4.7,0.9,0.4,2.0,-0.3,0.8,3.8,3.1,1.3,1.2,0.1,-1.4,3.9,1.3,3.2,4.6,-0.2,1.5,-0.1,0.1,4.0,0.8,40.6,38.6,3.7,3.0,4.7,4.8,3.9,3.2,4.6,4.7,-0.2,-0.1,0.1,0.1,23100000,23700000,2.6,3.2,0.73,3.8,18900000,4.1,20600000,12.6,12.3,0.3,11.2,4.4,5.0,25.87,6,82,215,4,26
1981,BOS,Larry Bird,24,82,3239,19.9,0.528,0.049,0.218,7.0,23.8,15.7,20.4,2.4,1.1,14.9,24.3,,4.7,6.1,10.8,0.16,,2.3,2.7,5.0,5.7,0.07,0.09,20.7,birdla01,5.78,19780,82,0.023,0.553,330972,0.56,3.47,0.74,0.08,-1.55,1.45,4.1,0.819,3.35,2.03,0.98,5.1,2.0,4.2,5.8,0.6,0.3,-0.1,0.2,0.8,1.8,1.4,2.9,1.9,0.3,2.9,2.1,1.3,1.7,3.1,3.0,1.5,2.5,2.7,-0.9,0.8,39.5,37.7,5.1,4.2,5.8,5.8,2.1,1.7,3.1,3.1,3.0,2.5,2.7,2.7,28500000,28500000,3.2,4.3,0.73,4.5,22500000,5.1,25300000,15.6,8.3,7.3,13.9,3.5,4.0,24.15,1,81,220,4,24
1981,CLE,Mike Mitchell,25,82,3194,17.5,0.513,0.005,0.215,7.1,10.5,8.7,6.9,0.9,0.9,8.2,26.9,,5.0,1.1,6.0,0.091,,0.7,-2.3,-1.6,0.3,0.075,0.016,24.7,mitchmi01,-4.11,19780,82,0.023,0.513,339623,0.513,-1.88,-1.25,-0.1,0.95,1.38,-0.8,0.807,-0.65,-1.21,-0.74,-1.5,2.0,-1.2,0.4,-0.4,0.2,1.5,-0.3,0.7,1.8,1.5,-0.9,2.7,-0.7,-3.2,1.1,1.4,0.9,2.3,-2.6,1.5,-2.1,-1.9,3.7,0.8,39.0,37.1,-1.5,-1.2,0.4,0.4,1.1,0.9,2.3,2.3,-2.6,-2.1,-1.9,-1.9,2700000.0,2700000.0,1.7,-0.1,0.5,1.0,5500000.0,0.2,2100000.0,1.0,6.1,-5.1,0.6,2.8,3.0,25.09,2,79,215,3,25
1981,NYK,Micheal Ray Richardson,25,79,3175,17.1,0.511,0.091,0.303,6.0,13.9,9.8,27.5,3.5,0.6,19.3,20.0,,2.2,4.7,6.9,0.104,,1.9,2.5,4.4,5.1,0.033,0.071,16.1,richami01,1.86,19830,82,0.023,0.533,337358,0.537,3.77,1.85,0.22,-2.53,1.52,4.61,0.801,3.69,2.82,-0.12,4.5,2.0,3.6,5.2,1.1,0.4,-0.6,0.6,0.8,2.3,1.8,0.6,3.2,-0.5,1.3,1.8,1.4,1.4,2.8,2.7,1.5,2.2,2.4,-0.9,0.8,40.2,38.3,4.5,3.6,5.2,5.4,1.8,1.4,2.8,2.9,2.7,2.2,2.4,2.5,25700000,26600000,2.8,3.7,0.73,4.2,20700000,4.7,23300000,14.0,7.6,6.5,12.7,1.6,2.0,25.81,2,77,189,2,26
1981,DEN,Alex English,27,81,3093,19.7,0.549,0.003,0.295,8.8,12.6,10.7,13.4,1.5,1.6,12.1,24.0,,6.7,1.6,8.3,0.129,,3.1,-0.3,2.9,3.8,0.104,0.025,21.1,englial01,-0.77,19955,82,0.023,0.537,345199,0.534,1.08,-0.13,0.04,0.68,1.29,2.92,0.775,2.26,-1.58,0.13,3.1,2.0,2.4,3.9,0.8,0.3,1.2,-0.1,0.7,2.9,2.2,3.7,2.3,0.4,-4.5,3.3,1.4,2.6,3.9,-0.2,1.5,-0.2,0.0,3.6,0.8,38.2,36.4,3.1,2.4,3.9,4.0,3.3,2.6,3.9,3.9,-0.2,-0.2,0.0,0.0,19600000,19800000,2.0,2.6,0.73,3.3,16800000,3.7,18400000,10.6,10.5,0.1,9.9,2.5,3.0,27.08,4,79,190,2,27
1981,PHO,Truck Robinson,29,82,3088,14.9,0.531,0.0,0.309,7.9,20.1,14.1,9.6,1.0,0.7,14.7,21.5,,2.4,5.3,7.6,0.119,,-0.8,0.9,0.1,1.6,0.037,0.082,18.3,robintr01,4.51,19755,82,0.023,0.537,327347,0.539,-0.41,-1.23,-0.07,0.08,1.23,-0.33,0.782,-0.26,3.97,0.29,0.0,2.0,0.0,1.5,-0.3,0.2,-0.4,-0.2,0.6,-0.1,-0.1,-1.3,1.9,-0.7,5.8,-0.8,1.4,-0.6,0.7,0.7,1.5,0.6,0.8,-1.5,0.8,37.7,35.9,0.0,0.0,1.5,1.5,-0.8,-0.6,0.7,0.7,0.7,0.6,0.8,0.8,8200000.0,8200000.0,2.7,1.2,0.68,2.2,11300000,1.3,7300000.0,4.1,2.0,2.1,3.6,3.3,4.0,29.33,6,79,225,3,29
1981,LAL,Jamaal Wilkes,27,81,3028,18.0,0.556,0.009,0.224,5.6,9.8,7.8,11.2,1.9,0.5,11.2,24.5,,5.5,3.0,8.5,0.135,,1.5,-0.7,0.8,2.1,0.087,0.048,21.8,wilkeja01,3.14,19805,82,0.023,0.548,333714,0.547,-0.79,-0.21,-0.01,0.79,1.2,0.99,0.764,0.75,4.55,-0.16,0.8,2.1,0.6,2.2,-0.2,0.3,1.2,0.1,0.6,2.0,1.5,1.8,3.5,-0.3,1.3,1.7,1.4,1.3,2.6,-0.9,1.5,-0.7,-0.4,2.6,0.8,37.4,35.6,0.8,0.6,2.2,2.2,1.7,1.3,2.6,2.6,-0.9,-0.7,-0.4,-0.4,11300000,11400000,2.4,1.6,0.73,2.6,13200000,2.1,10700000,5.8,7.0,-1.2,5.5,2.1,3.0,27.75,6,78,190,2,28
1982,HOU,Moses Malone,26,81,3398,26.8,0.576,0.003,0.454,17.5,21.2,19.3,6.9,1.1,2.1,11.9,29.9,,11.7,3.7,15.4,0.218,,4.9,-0.8,4.1,5.2,0.166,0.052,26.3,malonmo01,-0.29,19780,82,0.026,0.52,341780,0.5,0.71,-0.28,0.05,2.19,1.8,4.43,0.859,3.8,0.28,-0.12,4.3,2.0,3.7,5.4,1.7,0.4,3.1,-0.2,0.9,5.8,5.0,1.3,3.6,-0.4,-1.6,5.4,1.3,4.7,6.1,-1.1,1.5,-1.0,-0.7,6.5,0.9,42.0,40.0,4.3,3.7,5.4,5.5,5.4,4.7,6.1,6.2,-1.1,-1.0,-0.7,-0.7,26600000,26900000,2.9,3.7,0.73,4.1,20400000,4.6,22600000,14.6,16.5,-1.9,12.3,4.3,5.0,26.86,7,82,215,4,27
1982,UTA,Adrian Dantley,25,81,3222,24.2,0.631,0.002,0.516,7.6,9.6,8.6,15.5,1.4,0.2,13.3,27.9,,11.9,0.7,12.6,0.187,,6.0,-1.9,4.1,4.9,0.177,0.01,24.2,dantlad01,-5.33,19780,82,0.026,0.538,338328,0.51,1.28,-0.91,0.28,3.41,1.55,5.33,0.814,4.34,-2.37,-0.8,4.5,2.0,3.7,5.3,0.8,0.5,4.7,0.0,0.8,6.8,5.5,-0.6,0.4,-0.2,-4.7,6.6,1.3,5.3,6.7,-2.0,1.5,-1.7,-1.4,8.6,0.8,39.8,37.9,4.5,3.7,5.3,5.4,6.6,5.3,6.7,6.8,-2.0,-1.7,-1.4,-1.4,26200000,26500000,1.7,3.2,0.73,3.8,19000000,4.7,23400000,14.3,18.2,-3.8,12.8,2.1,3.0,25.93,5,77,208,2,26
1982,POR,Mychal Thompson,27,79,3129,19.2,0.548,0.0,0.342,9.3,23.4,16.4,14.6,1.1,1.9,14.0,22.9,,4.5,3.6,8.2,0.125,,1.6,1.2,2.9,3.8,0.069,0.056,19.7,thompmy01,0.41,19780,82,0.026,0.547,338676,0.547,2.25,-0.38,0.03,-0.33,1.52,3.06,0.791,2.42,0.73,-0.05,3.0,2.0,2.4,4.0,0.6,0.3,0.2,-0.2,0.8,1.6,1.3,1.8,2.3,0.0,-1.4,1.6,1.4,1.3,2.6,1.4,1.5,1.1,1.3,0.2,0.8,39.6,37.7,3.0,2.4,4.0,4.1,1.6,1.3,2.6,2.7,1.4,1.1,1.3,1.4,19800000,20500000,2.5,2.8,0.73,3.5,17400000,3.6,18200000,10.7,7.1,3.6,9.8,4.1,5.0,27.01,2,82,226,4,27
1982,DET,Kelly Tripucka,22,82,3077,16.4,0.57,0.017,0.485,7.6,8.2,7.9,12.7,1.3,0.3,15.3,23.3,,5.4,2.1,7.5,0.117,,2.0,-0.7,1.3,2.5,0.084,0.033,19.7,tripuke01,-0.55,19830,82,0.026,0.534,332947,0.526,0.39,-0.98,0.09,0.73,1.28,1.41,0.776,1.1,0.11,-0.15,1.3,2.1,1.0,2.5,0.6,0.4,0.9,-0.1,0.7,2.5,1.9,-1.0,0.3,-0.3,0.4,2.2,1.4,1.7,3.0,-0.9,1.5,-0.7,-0.5,3.1,0.8,37.5,35.8,1.3,1.0,2.5,2.5,2.2,1.7,3.0,3.0,-0.9,-0.7,-0.5,-0.5,13000000,13000000,1.9,1.6,0.73,2.6,13200000,2.4,12200000,6.8,8.2,-1.4,6.4,2.5,3.0,22.96,0,78,220,2,23
1982,SEA,Jack Sikma,26,82,3049,20.6,0.559,0.011,0.432,8.2,28.0,18.5,13.1,1.6,1.9,12.9,22.5,,5.9,6.7,12.6,0.199,,1.1,2.7,3.8,4.4,0.093,0.106,19.6,sikmaja01,3.63,19830,82,0.026,0.535,340475,0.53,1.49,0.24,0.06,0.86,1.24,3.84,0.769,2.95,3.13,0.24,4.1,2.1,3.1,4.7,-0.1,0.3,1.1,-0.1,0.6,2.0,1.5,-0.7,3.3,-0.8,4.3,1.2,1.4,0.9,2.2,2.9,1.5,2.3,2.5,-1.8,0.8,37.2,35.5,4.1,3.1,4.7,4.7,1.2,0.9,2.2,2.2,2.9,2.3,2.5,2.5,23100000,23100000,2.5,3.3,0.73,3.9,19400000,4.4,21900000,12.6,5.9,6.7,11.9,4.6,5.0,26.22,4,83,230,5,26
1982,NYK,Micheal Ray Richardson,26,82,3044,17.7,0.498,0.075,0.226,6.5,14.9,10.6,27.4,3.4,0.8,16.5,23.9,,1.6,3.8,5.5,0.086,,2.0,1.9,3.9,4.6,0.026,0.06,20.0,richami01,-2.11,19830,82,0.026,0.535,335271,0.544,4.34,1.92,0.18,-2.85,1.24,4.65,0.768,3.57,0.29,-0.56,4.1,2.1,3.1,4.7,1.3,0.3,-0.5,0.6,0.6,2.4,1.8,-0.6,1.6,-0.5,-1.5,1.9,1.4,1.5,2.8,2.2,1.5,1.7,1.9,-0.2,0.8,37.1,35.4,4.1,3.1,4.7,4.7,1.9,1.5,2.8,2.8,2.2,1.7,1.9,1.9,23100000,23100000,1.6,3.0,0.73,3.6,18100000,4.4,21900000,12.6,7.5,5.1,11.9,1.7,1.0,26.81,3,77,189,2,27
1982,HOU,Elvin Hayes,36,82,3032,14.4,0.513,0.005,0.384,9.4,18.1,13.6,6.6,1.0,1.9,13.9,20.2,,2.3,2.9,5.1,0.081,,-0.5,0.4,-0.1,1.5,0.036,0.045,17.4,hayesel01,-0.29,19780,82,0.026,0.52,341780,0.521,-1.29,-0.51,-0.12,0.53,1.22,-0.05,0.766,-0.04,0.28,-0.12,-0.2,2.1,-0.1,1.4,-0.2,0.2,-0.6,-0.3,0.6,-0.2,-0.2,1.3,3.6,-0.4,-1.6,-0.6,1.4,-0.5,0.8,0.4,1.5,0.3,0.6,-1.0,0.8,37.0,35.3,-0.2,-0.1,1.4,1.4,-0.6,-0.5,0.8,0.8,0.4,0.3,0.6,0.6,7600000.0,7600000.0,1.9,0.7,0.62,1.7,9000000.0,1.1,6300000.0,3.8,2.3,1.5,3.0,4.0,4.0,36.21,13,81,235,4,36
1982,LAL,Norm Nixon,26,82,3024,15.3,0.525,0.009,0.176,1.4,4.8,3.2,27.7,2.0,0.1,14.8,21.1,,4.2,2.4,6.6,0.104,,0.4,-1.7,-1.3,0.5,0.066,0.038,18.0,nixonno01,4.17,19855,82,0.026,0.551,338810,0.556,-0.28,-0.21,0.19,-2.24,1.21,-1.52,0.762,-1.15,4.59,0.08,-1.4,2.1,-1.1,0.4,-0.5,0.3,-0.1,0.2,0.6,0.5,0.4,3.1,3.8,0.0,1.1,0.5,1.4,0.4,1.7,-1.9,1.5,-1.5,-1.2,2.4,0.8,36.9,35.2,-1.4,-1.1,0.4,0.4,0.5,0.4,1.7,1.7,-1.9,-1.5,-1.2,-1.2,3000000.0,3000000.0,2.5,0.3,0.56,1.3,7200000.0,0.3,2500000.0,1.2,4.5,-3.4,0.9,1.0,1.0,26.31,4,74,170,1,26
1982,DEN,Alex English,28,82,3015,22.2,0.596,0.005,0.285,7.7,12.0,9.9,19.9,1.3,2.0,13.0,25.3,,8.9,0.6,9.5,0.152,,4.7,-0.9,3.8,4.4,0.142,0.01,22.0,englial01,0.07,19830,82,0.026,0.578,340583,0.574,2.74,-0.08,0.16,0.09,1.19,3.95,0.76,3.0,-0.46,0.11,4.1,2.1,3.1,4.6,1.2,0.4,1.6,-0.2,0.6,3.6,2.7,7.2,2.3,1.3,-7.2,4.9,1.4,3.7,5.0,-0.8,1.5,-0.6,-0.4,5.8,0.8,36.8,35.1,4.1,3.1,4.6,4.6,4.9,3.7,5.0,5.0,-0.8,-0.6,-0.4,-0.4,22800000,22800000,1.9,3.1,0.73,3.7,18400000,4.4,21800000,12.4,13.6,-1.1,11.9,2.3,3.0,28.07,5,79,190,2,28
1983,DET,Isiah Thomas,21,81,3093,18.9,0.525,0.081,0.337,3.5,7.7,5.5,30.3,2.9,0.5,15.6,26.1,,4.5,3.0,7.4,0.115,,3.0,-0.7,2.3,3.4,0.069,0.046,22.0,thomais01,-0.2,19880,82,0.025,0.528,337312,0.529,1.92,1.07,0.31,-1.31,1.35,3.03,0.778,2.36,3.04,-0.66,2.4,2.0,1.8,3.4,0.4,0.4,1.5,0.5,0.7,3.5,2.7,0.8,3.3,-0.5,-1.0,3.0,1.4,2.4,3.7,-0.7,1.5,-0.5,-0.3,3.7,0.8,38.2,36.4,2.4,1.8,3.4,3.4,3.0,2.4,3.7,3.7,-0.7,-0.5,-0.3,-0.3,16800000,17000000,2.1,2.3,0.73,3.1,15300000,3.2,15700000,9.2,10.0,-0.8,8.6,1.0,1.0,21.76,1,73,180,1,22
1983,WSB,Rick Mahorn,24,82,3023,11.6,0.51,0.004,0.331,6.2,22.5,14.3,5.4,1.4,2.8,16.2,14.4,,0.0,6.2,6.2,0.099,,-2.8,3.5,0.7,2.0,0.0,0.099,12.1,mahorri01,0.07,19805,82,0.025,0.511,330176,0.511,-2.99,0.41,-0.13,1.94,1.2,0.56,0.763,0.43,-1.06,0.23,0.8,2.1,0.6,2.1,-1.6,0.2,-0.6,-0.2,0.6,-1.6,-1.2,-5.5,0.6,-1.4,5.5,-3.0,1.4,-2.3,-1.0,3.8,1.5,2.9,3.1,-6.8,0.8,36.9,35.2,0.8,0.6,2.1,2.1,-3.0,-2.3,-1.0,-1.0,3.8,2.9,3.1,3.1,10900000,10900000,1.9,1.3,0.69,2.3,11600000,1.9,10000000,5.7,-2.7,8.4,5.2,4.4,4.0,24.36,2,82,240,4,24
1983,POR,Mychal Thompson,28,80,3017,15.4,0.52,0.001,0.388,6.8,21.3,14.0,17.8,1.1,2.1,18.9,20.1,,1.5,3.9,5.4,0.086,,0.0,2.1,2.0,3.1,0.024,0.062,16.3,thompmy01,1.84,19755,82,0.025,0.535,334445,0.538,2.34,-0.34,0.05,-1.56,1.29,1.74,0.764,1.33,0.87,0.27,2.0,2.1,1.5,3.1,0.3,0.3,-1.2,-0.3,0.7,-0.1,-0.1,1.2,2.1,-0.1,0.7,-0.3,1.4,-0.2,1.1,2.3,1.5,1.7,2.0,-2.6,0.8,37.7,35.9,2.0,1.5,3.1,3.1,-0.3,-0.2,1.1,1.1,2.3,1.7,2.0,2.0,15200000,15600000,2.3,2.1,0.73,3.0,15000000,2.9,14500000,8.3,2.9,5.3,7.8,3.8,5.0,28.01,3,82,226,4,28
1984,WSB,Jeff Ruland,25,75,3082,19.6,0.633,0.007,0.614,10.0,24.8,17.4,14.9,1.1,1.3,20.6,23.0,,5.0,4.3,9.3,0.144,,2.1,1.9,4.1,4.7,0.077,0.067,18.3,rulanje01,-2.49,19905,82,0.027,0.535,336282,0.515,2.47,-0.67,0.27,1.32,1.67,4.79,0.774,3.71,-0.57,-0.48,4.3,2.1,3.3,4.9,0.7,0.5,1.4,-0.2,0.9,3.4,2.6,-3.2,1.9,-1.1,0.7,2.2,1.4,1.7,3.0,2.1,1.5,1.6,1.8,0.1,0.8,41.1,39.0,4.3,3.3,4.9,5.3,2.2,1.7,3.0,3.3,2.1,1.6,1.8,2.0,24400000,26600000,2.3,3.4,0.73,3.9,19800000,4.6,22900000,13.2,8.2,5.0,12.4,4.3,5.0,25.13,2,82,240,4,25
1984,MIL,Sidney Moncrief,26,79,3075,19.8,0.591,0.016,0.555,8.3,11.1,9.8,17.1,1.7,0.5,13.4,22.2,,8.4,4.2,12.7,0.198,,3.5,1.1,4.6,5.1,0.132,0.066,19.2,moncrsi01,3.99,19905,82,0.027,0.541,338304,0.531,2.05,-0.34,0.19,1.43,1.43,4.56,0.772,3.52,3.57,0.24,4.8,2.1,3.7,5.3,1.1,0.4,2.1,0.1,0.7,4.4,3.4,0.1,3.1,-0.6,3.9,3.8,1.4,2.9,4.3,1.0,1.5,0.8,1.0,2.8,0.8,38.9,37.0,4.8,3.7,5.3,5.5,3.8,2.9,4.3,4.4,1.0,0.8,1.0,1.0,26200000,27200000,2.9,3.9,0.73,4.3,21600000,4.9,24700000,14.2,11.5,2.7,13.3,1.5,2.0,26.36,4,75,180,1,26
1984,SDC,Norm Nixon,28,82,3053,16.9,0.501,0.036,0.213,2.1,5.4,3.8,41.1,1.5,0.1,15.6,21.5,,5.1,0.3,5.4,0.085,,1.9,-3.1,-1.2,0.6,0.08,0.005,18.1,nixonno01,-3.08,19730,82,0.027,0.541,334337,0.549,1.84,-0.8,0.39,-3.85,1.23,-1.58,0.774,-1.22,-5.62,0.38,-1.2,2.1,-0.9,0.6,0.3,0.4,0.2,0.0,0.6,1.5,1.2,1.6,-0.5,0.5,-4.7,2.0,1.4,1.6,2.9,-3.2,1.5,-2.5,-2.3,5.2,0.8,37.2,35.5,-1.2,-0.9,0.6,0.6,2.0,1.6,2.9,2.9,-3.2,-2.5,-2.3,-2.3,4000000.0,4000000.0,1.5,0.0,0.51,1.0,6000000.0,0.4,3000000.0,1.7,7.8,-6.1,1.1,1.0,1.0,28.31,6,74,170,1,28
1984,BOS,Larry Bird,27,79,3028,24.2,0.552,0.047,0.273,7.0,22.3,14.9,26.2,2.3,1.3,12.1,26.7,,7.9,5.6,13.6,0.215,,4.7,2.6,7.3,7.1,0.126,0.089,23.5,birdla01,6.21,19955,82,0.027,0.554,340821,0.555,5.14,0.84,0.23,-0.37,1.36,6.97,0.759,5.29,3.59,0.77,7.7,2.1,5.9,7.4,1.3,0.4,2.0,0.2,0.7,4.6,3.5,3.1,3.3,0.1,3.1,4.7,1.4,3.6,4.9,3.0,1.5,2.3,2.5,1.7,0.8,38.3,36.5,7.7,5.9,7.4,7.7,4.7,3.6,4.9,5.0,3.0,2.3,2.5,2.6,36500000,37800000,3.1,5.6,0.73,5.5,27500000,7.1,34900000,20.0,13.1,6.8,19.1,3.3,4.0,27.15,4,81,220,3,27
